-1:34:0:3
0:var0:undefined
1:PRES:Surface pressure [Pa]
2:PRMSL:Pressure reduced to MSL [Pa]
4:PVORT:Potential vorticity [K m2 kg-1 s-1]
7:HGT:Geopotential height [gpm]
8:DIST:Geometric height [m]
11:TMP:Temperature [K]
13:POT:Potential temperature [K]
15:TMAX:Maximum temperature [K]
16:TMIN:Minimum temperature [K]
17:DPT:Dew point temperature [K]
18:DEPR:Dewpoint depression (or deficit) [K]
33:UGRD:u-component of wind [m s-1]
34:VGRD:v-component of wind [m s-1]
35:STRM:Stream function [m2 s-1]
36:VPOT:Velocity potential [m2 s-1]
37:MNTSF:Montgomery stream function [m2 s-2]
39:VVEL:Vertical velocity [Pa s-1]
43:RELV:Relative vorticity [s-1]
44:RELD:Relative divergence [s-1]
51:SPFH:Specific humidity [kg kg-1]
52:RH:Relative humidity [%]
54:PWAT:Precipitable water [kg m-2]
57:EVP:Evaporation [kg m-2]
58:CICE:Cloud Ice [kg m-2]
61:TPRAT:6-hourly total precipitation rate [mm day-1]
62:NCPCP:Large scale precipitation [kg m-2]
63:ACPCP:Convective precipitation [kg m-2]
64:SRWEQ:Snowfall rate water equivalent [kg m-2 s-1]
65:SNWE:Water equivalent snow depth [m]
66:SNOWD:Snow depth [m]
71:TCDC:Total cloud cover [%]
73:LCDC:Low cloud cover [%]
74:MCDC:Medium cloud cover [%]
75:HCDC:High cloud cover [%]
76:CWAT:Cloud water [kg m-2]
78:SNOC:Convective snow [kg m-2]
79:SNOL:Large scale snow [kg m-2]
80:WTMP:SST and sea ice temperature or temperature anomaly [K]
81:LAND:Land cover (land=1;sea=0) [fraction]
83:SFCR:Surface roughness [m]
84:ALBDO:Albedo [%]
85:SOILT:Soil temperature [K]
86:SOILW:Soil wetness or water content [fraction or mm]
90:ROF:Surface runoff [mm day-1]
91:ICEC:Ice cover [fraction]
111:NSWRS:Net short wave radiation surface [W m-2]
112:NLWRS:Net long wave radiation surface [W m-2]
115:LWAVR:Long wave radiation [W m-2]
116:SWAVR:Short wave radiation [W m-2]
118:PRESM:Mean surface pressure [Pa]
121:LHTFL:Latent heat flux [W m-2]
122:SHTFL:Sensible heat flux [W m-2]
124:UFLX:Momentum flux, u-component [N m-2]
125:VFLX:Momentum flux, v-component [N m-2]
132:BVF2:Square of Brunt Vaisala frequency [1 s-2]
136:UGRDM:Surface 10m zonal wind [m s-1]
137:VGRDM:Surface 10m meridional wind [m s-1]
138:TMPM:Surface 2m air temperature [K]
139:SPFHM:Surface specific humidity [kg kg-1]
144:TSC:Canopy temperature [K]
145:TSG:Ground temperature [K]
146:CWORK:Cloud work function [J kg-1]
147:FGLU:U surface momentum flux by long gravity wave [N m-2]
148:FGLV:V surface momentum flux by long gravity wave [N m-2]
151:ADVUA:Advective zonal acceleration [m s-1 day-1]
152:VWV:Column total of meridional water vapor flux [kg m-1 s-1]
154:FGSV:V surface momentum flux by short gravity wave [N m-2]
155:GFLX:Ground heat flux [W m-2]
157:UWV:Column total of zonal water vapor flux [kg m-1 s-1]
159:FGSU:U surface momentum flux by short gravity wave [N m-2]
160:CSUSF:Clear sky upward solar flux [W m-2]
161:CSDSF:Clear sky downward solar flux [W m-2]
162:CSULF:Clear sky upward long wave flux [W m-2]
163:CSDLF:Clear sky downward long wave flux [W m-2]
165:ADVV:Advective meridional acceleration [m s-1 day-1]
168:FRQP:Frequency of precipitation [%]
169:FRQC:Frequency of cumulus precipitation [%]
173:GWDUA:Gravity wave zonal acceleration [m s-1 day-1]
174:GWDVA:Gravity wave meridional acceleration [m s-1 day-1]
175:HGT:Mean geopotential height [m]
176:UGRDM:Mean zonal wind [m s-1]
177:VGRDM:Mean meridional wind [m s-1]
178:VVELM:Mean pressure vertical velocity [Pa s-1]
179:TMPM:Mean temperature [K]
180:SPFHM:Mean specific humidity [kg kg-1]
200:VTU:Column total of TU [(K*Pa*m) s-1]
201:VTV:Column total of TV [(K*Pa*m) s-1]
202:LTRS:Evapotranspiration [W m-2]
203:LINT:Interception loss [W m-2]
204:DSWRF:Downward short wave radiation flux [W m-2]
205:DLWRF:Downward long wave radiation flux [W m-2]
211:USWRF:Upward short wave radiation flux [W m-2]
212:ULWRF:Upward long wave radiation flux [W m-2]
218:TTHM:Column total of diabatic heat [W m-2]
219:WSMX:Maximum wind speed [m s-1]
220:PRMX:Maximum hourly precipitation [mm hr-1]
222:ADVHR:Advective heating rate [K day-1]
223:MSC:Canopy water content [mm]
224:MSG:Ground water content [mm]
230:MFLXB:Upward mass flux at cloud base [kg m-2 s-1]
231:MFLUX:Upward mass flux [kg m-2 s-1]
236:ADVMR:Advective moistening rate [kg kg-1 day-1]
237:OZONE:Ozone mass mixing ratio [ppm]
239:CNVUA:Convective zonal acceleration [m s-1 day-1]
240:CNVVA:Convective meridional acceleration [m s-1 day-1]
241:LRGHR:Large scale condensation heating rate [K day-1]
242:CNVHR:Convective heating rate [K day-1]
243:CNVMR:Convective moistening rate [kg kg-1 day-1]
246:VDFHR:Vertical diffusion heating rate [K day-1]
247:VDFUA:Vertical diffusion zonal acceleration [m s-1 day-1]
248:VDFVA:Vertical diffusion meridional acceleration [m s-1 day-1]
249:VDFMR:Vertical diffusion moistening rate [kg kg-1 day-1]
250:SWHR:Solar radiative heating rate [K day-1]
251:LWHR:Longwave radiative heating rate [K day-1]
253:LRGMR:Large scale moistening heating rate [kg kg-1 day-1]
