-1:98:0:151
0:VAR0:undefined
1:APT:Accumulated potential temperature [C]
2:AS:Accumulated salinity [psu]
3:AU:Accumulated U velocity [m s-1]
4:AV:Accumulated V velocity [m s-1]
5:AWV:Accumulated W velocity [m s-1]
6:AMST:Accumulated modulus of strain rate tensor [s-1]
7:AVVS:Accumulated vertical viscosity [m2 s-1]
8:AVDF:Accumulated vertical diffusivity [m2 s-1]
9:ADEP:Accumulated depth [m]
10:ASTH:Accumulated sigma-theta [kg m-3]
11:ARN:Accumulated Richardson number []
12:AUV:Accumulated U*V product [m2 s-2]
13:AUT:Accumulated U*T product [m s-1 C]
14:AVT:Accumulated V*T product [m s-1 C]
15:AUU:Accumulated U*U product [m2 s-2]
16:AVV:Accumulated V*V product [m2 s-2]
17:ASL:Accumulated sea level [m]
19:ABSF:Accumulated barotropic stream function [m3 s-1]
20:AMLD:Accumulated mixed layer depth [m]
25:ATAX:Accumulated U stress [Pa]
26:ATAY:Accumulated V stress [Pa]
27:ATKI:Accumulated turbulent kinetic energy input [W m-2]
28:ANSF:Accumulated net surface heat flux [W m-2]
29:AASR:Accumulated absorbed solar radiation [W m-2]
30:APME:Accumulated precipitation - evaporation [m s-1]
31:ASST:Accumulated specified sea surface temperature [C]
32:ASHF:Accumulated specified surface heat flux [W m-2]
33:ADTE:Accumulated diagnosed sea surface temperature [C]
34:AHFC:Accumulated heat flux correction [W m-2]
129:OCPT:Ocean potential temperature [C]
130:S:Salinity [psu]
131:U:U velocity [m s-1]
132:V:V velocity [m s-1]
133:WV:W velocity [m s-1]
134:MST:Modulus of strain rate tensor [s-1]
135:VVS:Vertical viscosity [m2 s-1]
136:VDF:Vertical diffusivity [m2 s-1]
137:DEP:Depth [m]
138:STH:Sigma-theta [kg m-3]
139:RN:Richardson number []
145:SL:Sea level [m]
146:SL_1:Sea level previous timestep [m]
147:BSF:Barotropic stream function [m3 s-1]
148:MLD:Mixed layer depth [m]
153:TAX:U stress [Pa]
154:TAY:V stress [Pa]
155:TKI:Turbulent kinetic energy input [W m-2]
156:NSF:Net surface heat flux [W m-2]
157:ASR:Absorbed solar radiation [W m-2]
158:PME:Precipitation - evaporation [m s-1]
159:SST:Specified sea surface temperature [C]
160:SHF:Specified surface heat flux [W m-2]
161:DTE:Diagnosed sea surface temperature error [C]
162:HFC:Heat flux correction [W m-2]
163:20D:N20 degrees isotherm depth [m]
164:TAV300:Average potential temperature in the upper 300m [C]
167:ZTR:Vertically integrated zonal volume transport [m2 s-1]
168:MTR:Vertically integrated meridional volume transport [m2 s-1]
169:ZHT:Vertically integrated zonal heat transport [J m-1 s-1]
170:MHT:Vertically integrated meridional heat transport [J m-1 s-1]
171:UMAX:U velocity maximum [m s-1]
172:DUMAX:Depth of the velocity maximum [m]
173:SMAX:Salinity maximum [psu]
174:DSMAX:Depth of salinity maximum [m]
175:SAV300:Average salinity in the upper 300m [psu]
178:PTI:Potential temperature increment [C]
179:PTAE:Potential temperature analysis error [C]
180:BPT:Background potential temperature [C]
181:APT:Analysed potential temperature [C]
182:PTBE:Potential temperature background error [C]
183:AS:Analysed salinity [psu]
184:SALI:Salinity increment [psu]
255:VAR255:undefined
