-1:85:0:128
0:VAR0:undefined
8:ALTITUDE:Altitude geometrique  [m]
62:PRLGE:Precipitations liquides de grande echelle [kg m-2]
63:PRLCV:Precipitations liquides convectives [kg m-2]
128:EAZSOL:Ecart-type d'erreur d'analyse du ZSOL [kg m-1 s-2]
129:EPZSOL:Ecart-type d'erreur de prevision du ZSOL [kg m-1 s-2]
130:USTR:Premiere composante tension sol integree [W m-2]
131:VSTR:Seconde composante tension sol integree [W m-2]
132:TPWCLS:Pseudo-adiabtemp in surface boundarylayer [K]
133:FLP:Pression en niveau de vol [Ft]
134:CAT:Turbulence en air clair [kg m-1 s-3]
135:AIR_CS:Concentration dans l'air polluant cesium [m-3]
136:SOL_CS:Depot au sol de polluant cesium [m-2]
137:AIR_IO:Concentration dans l'air de polluant iode [m-3]
138:SOL_IO:Depot au sol de polluant iode [m-2]
139:AIR_RAD:Concentration ds air polluant radioactif [m-3]
140:SOL_RAD:Depot au sol de polluant radioactif [m-2]
141:AIR_CHIM:Concentration dans air polluant chimique [m-3]
142:SOL_CHIM:Depot au sol de polluant chimique [m-2]
143:AIR_PASS:Concentration dans l'air traceur passif [m-3]
144:AIR_VOLCAN:Concentration dans l'air polluant volcan [m-3]
145:SOL_VOLCAN:Depot au sol de polluant type volcanique [m-2]
149:TP:Tourbillon potentiel [K m2 kg-1 s-1]
150:EAU:Precipitations liquides totales [kg m-2]
151:BILANHY:Bilan hydrique [kg m-2]
152:RESERV_GLAC:Contenu reservoir en glace [kg m-2]
153:RESERV_LIQU:Contenu reservoir en eau [kg m-2]
154:GIVRAGE:Indice de risque de givrage [g kg-1]
155:GIVRAGE_VV:Ind risque givrage selon vitesse vertic  [g kg-1]
156:PREC_CONVEC:Precipitations convectives totales [kg m-2]
157:PREC_GDE_ECH:Precipitations de grande echelle totales [kg m-2]
158:FLLUNAIRE_D:Flux de rayonnement lunaire descendant [kg m-1 s-3]
200:MWD:Direction moyenne des vagues [degre]
201:MWP:Periode moyenne des vagues [s]
202:SHPS:Hauteur significative dela houle primaire [m]
203:SHSS:Hauteur significative de la houle 2ndaire [m]
204:PP1D:Periode corr pic d'energie spectre vagues [s]
255:VAR255:undefined
