-1:58:0:3
0:var0:undefined
1:var1:lifting condensation level [m]
2:var2:pressure reduce to MSL [Pa]
3:var3:surface pressure tendency [microbars s-1]
5:var5:ICAO Standard Atmosphere Reference Height []
6:var6:geopotential [m2 s-1 2]
7:var7:geometric thickness of layer [gpm]
8:var8:geometric height of level or surface [m]
9:var9:standard deviation of height [m]
10:var10:total ozone [Dobson]
11:var11:air temperature [deg_K]
12:var12:virtual air temperature [deg_K]
13:var13:potential temperature [K]
14:var14:Pseudo-adiabatic potential temperature or equivalent potential temperature [K]
15:var15:maximum temperature [K]
16:var16:minimum temperature [K]
17:var17:dewpoint temperature [deg_K]
18:var18:dewpoint depression increment [deg_K]
19:var19:lapse rate [K m-1]
20:var20:visibility [m]
21:var21:radar Spectra 1  []
22:var22:radar Spectra 2  []
23:var23:radar Spectra 3  []
24:var24:Parcel lifted index  to 500 hPa  [K]
25:var25:temperature difference [deg_K]
26:var26:Pressure anomaly [Pa]
27:var27:Geopotential Height anomaly [gpm]
28:var28:Wave Spectra  1  []
29:var29:Wave Spectra  2  []
30:var30:Wave Spectra  3  []
31:var31:probability of near surface wind speed >= 35 kt []
32:var32:wind speed [m s-1]
33:var33:mean u wind component truncated to wave number 18 [m s-1]
34:var34:mean v wind component truncated to wave number 18 [m s-1]
35:var35:stream function [m 2 s-1]
36:var36:velocity potential [m 2 s-1]
37:var37:Montgomery stream function [m 2 s-1]
38:var38:Sigma coord. vertical velocity [s-1]
39:var39:wind vertical velocity  omega  [Pa s-1]
40:var40:vertical  z  wind velocity [m s-1]
41:var41:absolute vorticity [1 s-1]
42:var42:absolute divergence [1 s-1]
43:var43:relative vorticity [s-1]
44:var44:relative divergence [s-1]
45:var45:vertical u_component shear [s-1]
46:var46:vertical v_component shear [s-1]
47:var47:direction of current [deg]
48:var48:speed of current [m s-1]
49:var49:current u component  east-west  [m s-1]
50:var50:current v component  north-south  [m s-1]
51:var51:specific humidity [kg kg-1]
52:var52:relative humidity []
53:var53:mixing ratio [kg kg-1]
54:var54:precipitable water [kg m-1 2]
55:var55:vapor pressure [Pa]
56:var56:Saturation deficit [Pa]
57:var57:evaporate duct height [m]
58:var58:Cloud Ice [kg m-1 2]
59:var59:rain rate [kg m-1 2 s-1]
60:var60:Thunderstorm probability [%]
61:var61:total precipitation  12-hour  [kg m-1 2]
62:var62:stable precipitation [kg m-1 2]
63:var63:convective precipitation [kg m-1 2]
64:var64:snowfall rate water equivalent [kg m-1 2]
65:var65:water equiv.of accum snow depth [kg m-1 2]
66:var66:snow depth [m]
67:var67:geometric depth of level  layer  or surface [m]
68:var68:Transient thermocline depth [m]
69:var69:Main thermocline anomaly [m]
71:var71:total cloud cover []
72:var72:convection clouds cover []
73:var73:low cloud cover []
74:var74:mid cloud cover []
75:var75:high cloud cover []
76:var76:cloud water [kg m-1 2]
77:var77:Best lifted index  to 500 hPa  [K]
78:var78:convective snow [kg m-1 2]
79:var79:large scale snow [kg m-1 2]
80:var80:temperature of sea  water  [deg_K]
81:var81:land []
82:var82:deviation of sea level from mean [m]
83:var83:terrain height [m]
84:var84:surface albedo []
85:var85:ground temperature [deg_K]
86:var86:soil mositure content [kg m-1 2]
87:var87:vegetation [kg kg-1]
88:var88:salinity [kg kg-1]
89:var89:atmospheric density error estimate [kg m-1 3]
90:var90:water runoff [kg m-1 2]
91:var91:sea_ice []
92:var92:ice thickness [m]
93:var93:direction of ice drift [deg]
94:var94:speed of ice drift [m s-1]
