-1:57:1:133
1:Pressure:Pressure [Pa]
2:Pressure_Reduced_to_MSL:Pressure Reduced to MSL [Pa]
3:Pressure_tendency:Pressure tendency [Pa/s]
4:Potential_vorticity:Potential vorticity [Km2/kg/s]
5:Standard_Atmosphere_Height:Standard Atmosphere Height [M]
6:Geopotential:Geopotential [m2/s2]
7:Geopotential_Height:Geopotential Height [gpm]
8:Geometric_Height:Geometric Height [m]
9:Standard_deviation_of_height:Standard deviation of height [m]
10:Total_ozone:Total ozone [Dobson]
11:Temperature:Temperature [K]
12:Virtual_temperature:Virtual temperature [K]
13:Potential_temperature:Potential temperature [K]
14:Equivalent_potential_temperature:Equivalent potential temperature [K]
15:Maximum_temperature:Maximum temperature [K]
16:Minimum_temperature:Minimum temperature [K]
17:Dew_point_temperature:Dew point temperature [K]
18:Dew_point_depression:Dew point depression [K]
19:Lapse_rate:Lapse rate [K/m]
20:Visibility:Visibility [m]
21:Radar_Spectra_1:Radar Spectra 1 [200]
22:Radar_Spectra_2:Radar Spectra 2 [200]
23:Radar_Spectra_3:Radar Spectra 3 [200]
24:Lifted_index:Lifted index [K]
25:Temperature_anomaly:Temperature anomaly [K]
26:Pressure_anomaly:Pressure anomaly [Pa]
27:Geopotential_height_anomaly:Geopotential height anomaly [gpm]
28:Wave_Spectra_1:Wave Spectra 1 [200]
29:Wave_Spectra_2:Wave Spectra 2 [200]
30:Wave_Spectra_3:Wave Spectra 3 [200]
31:Wind_direction:Wind direction [deg]
32:Wind_speed:Wind speed [m/s]
33:u_component_of_wind:u component of wind [m/s]
34:v_component_of_wind:v component of wind [m/s]
35:Stream_function:Stream function [m2/s]
36:Velocity_potential:Velocity potential [m2/s]
37:Montgomery_stream_function:Montgomery stream function [m2/s2]
38:Sigma_coord_vertical_velocity:Sigma coord vertical velocity [/s]
39:Pressure_Vertical_velocity:Pressure Vertical velocity [Pa/s]
40:Geometric_Vertical_velocity:Geometric Vertical velocity [m/s]
41:Absolute_vorticity:Absolute vorticity [/s]
42:Absolute_divergence:Absolute divergence [/s]
43:Relative_vorticity:Relative vorticity [/s]
44:Relative_divergence:Relative divergence [/s]
45:Vertical_u_component_shear:Vertical u component shear [/s]
46:Vertical_v_component_shear:Vertical v component shear [/s]
47:Direction_of_current:Direction of current [deg]
48:Speed_of_current:Speed of current [m/s]
49:u_component_of_current:u component of current [m/s]
50:v_component_of_current:v component of current [m/s]
51:Specific_humidity:Specific humidity [kg/kg]
52:Relative_humidity:Relative humidity [%]
53:Mixing_ratio:Mixing ratio [kg/kg]
54:Precipitable_water:Precipitable water [kg/m2]
55:Vapor_pressure:Vapor pressure [Pa]
56:Saturation_deficit:Saturation deficit [Pa]
57:Evaporation:Evaporation [kg/m2]
58:Cloud_Ice:Cloud Ice [kg/m2]
59:Precipitation_rate:Precipitation rate [kg/m2/s]
60:Thunderstorm_probability:Thunderstorm probability [%]
61:Total_precipitation:Total precipitation [kg/m2]
62:Large_scale_precipitation:Large scale precipitation [kg/m2]
63:Convective_precipitation:Convective precipitation [kg/m2]
64:Snowfall_rate_water_equivalent:Snowfall rate water equivalent [kg/m2/s]
65:Water_equiv_Of_accum_snow_depth:Water equiv Of accum snow depth [kg/m2]
66:Snow_depth:Snow depth [m]
67:Mixed_layer_depth:Mixed layer depth [m]
68:Transient_thermocline_depth:Transient thermocline depth [m]
69:Main_thermocline_depth:Main thermocline depth [m]
70:Main_thermocline_anomaly:Main thermocline anomaly [m]
71:Total_Cloud_Cover:Total Cloud Cover [%]
72:Convective_cloud_cover:Convective cloud cover [%]
73:Low_cloud_cover:Low cloud cover [%]
74:Medium_cloud_cover:Medium cloud cover [%]
75:High_cloud_cover:High cloud cover [%]
76:Cloud_water:Cloud water [kg/m2]
77:Best_lifted_index:Best lifted index [K]
78:Convective_snow:Convective snow [kg/m2]
79:Large_scale_snow:Large scale snow [kg/m2]
80:Water_Temperature:Water Temperature [K]
81:Land_sea_mask:Land sea mask [fraction]
82:Deviation_of_sea_level_from_mean:Deviation of sea level from mean [m]
83:Surface_roughness:Surface roughness [m]
84:Albedo:Albedo [%]
85:Soil_temperature:Soil temperature [K]
86:Soil_moisture_content:Soil moisture content [kg/m2]
87:Vegetation:Vegetation [%]
88:Salinity:Salinity [kg/kg]
89:Density:Density [kg/m2]
90:Water_runoff:Water runoff [kg/m2]
91:Ice_concentration:Ice concentration [fraction]
92:Ice_thickness:Ice thickness [m]
93:Direction_of_ice_drift:Direction of ice drift [deg]
94:Speed_of_ice_drift:Speed of ice drift [m/s]
95:u_component_of_ice_drift:u component of ice drift [m/s]
96:v_component_of_ice_drift:v component of ice drift [m/s]
97:Ice_growth_rate:Ice growth rate [m/s]
98:Ice_divergence:Ice divergence [/s]
99:Snow_melt:Snow melt [kg/m2]
100:Combined_height_of_wind_waves_and_swe:Combined height of wind waves and swe [m]
101:Direction_of_wind_waves:Direction of wind waves [deg]
102:Height_of_wind_waves:Height of wind waves [m]
103:Mean_period_of_wind_waves:Mean period of wind waves [s]
104:Direction_of_swell_waves:Direction of swell waves [deg]
105:Height_of_swell_waves:Height of swell waves [m]
106:Mean_period_of_swell_waves:Mean period of swell waves [s]
107:Primary_wave_direction:Primary wave direction [deg]
108:Primary_wave_mean_period:Primary wave mean period [s]
109:Secondary_wave_direction:Secondary wave direction [deg]
110:Secondary_wave_mean_period:Secondary wave mean period [s]
111:Net_short_wave_radiation_surface:Net short wave radiation surface [W/m2]
112:Net_long_wave_radiation_surface:Net long wave radiation surface [W/m2]
113:Net_short_wave_radiation_top_of_atmo:Net short wave radiation top of atmo [W/m2]
114:Net_long_wave_radiation_top_of_atmos:Net long wave radiation top of atmos [W/m2]
115:Long_wave_radiation:Long wave radiation [W/m2]
116:Short_wave_radiation:Short wave radiation [W/m2]
117:Global_radiation:Global radiation [W/m2]
118:Brightness_temperature:Brightness temperature [K]
119:Long_wave_radiation_steradian:Long wave radiation steradian [W/srm2]
120:Short_wave_radiation_steradian:Short wave radiation steradian [W/srm2]
121:Latent_heat_net_flux:Latent heat net flux [W/m2]
122:Sensible_heat_net_flux:Sensible heat net flux [W/m2]
123:Boundary_layer_dissipation:Boundary layer dissipation [W/m2]
124:Momentum_flux_u_component:Momentum flux u component [N/m2]
125:Momentum_flux_v_component:Momentum flux v component [N/m2]
126:Wind_mixing_energy:Wind mixing energy [J]
127:Image_data:Image data [None]
128:Average_3hr_precipitation:Average 3hr precipitation [m/hr]
129:Perturbation_Geopotential:Perturbation Geopotential [m2/s2]
130:Base_State_Geopotential:Base State Geopotential [m2/s2]
131:Convective_Gust:Convective Gust [m/s]
132:Pressure_Reduced_to_MSL_hPa:Pressure Reduced to MSL hPa [hPa]
133:Pressure_Vertical_Velocity_hPa:Pressure Vertical Velocity hPa [hPa/s]
134:Altitude_Density:Altitude Density [????]
135:Wet_Bulb:Wet Bulb [meters]
136:Hail_Size:Hail Size [cm]
137:Planetary_Boundary_Layer_Height:Planetary Boundary Layer Height [None]
138:Perturbation_Dry_Air_Mass_column:Perturbation Dry Air Mass column [Pa]
139:Base_State_Dry_Air_Mass_column:Base State Dry Air Mass column [Pa]
140:Cloud_Ceiling:Cloud Ceiling [m]
141:Wind_Gust:Wind Gust [None]
142:U_Wind_Gust:U Wind Gust [None]
143:V_Wind_Gust:V Wind Gust [None]
144:Precipition_category:Precipition category [code]
145:Contrail_Engine_Type1_Top:Contrail Engine Type1 Top [m]
146:Contrail_Engine_Type1_Base:Contrail Engine Type1 Base [m]
147:Contrail_Engine_Type1_Intensity:Contrail Engine Type1 Intensity [None]
148:Contrail_Engine_Type2_Top:Contrail Engine Type2 Top [m]
149:Contrail_Engine_Type2_Base:Contrail Engine Type2 Base [m]
150:Contrail_Engine_Type2_Intensity:Contrail Engine Type2 Intensity [None]
151:Contrail_Engine_Type3_Top:Contrail Engine Type3 Top [m]
152:Contrail_Engine_Type3_Base:Contrail Engine Type3 Base [m]
153:Contrail_Engine_Type3_Intensity:Contrail Engine Type3 Intensity [None]
154:Ir_transmissivity:Ir transmissivity [%]
155:Absolute_humidity:Absolute humidity [g/m3]
156:Ir_visibility:Ir visibility [m]
157:Categorical_Snow:Categorical Snow [Units]
158:JASSM_Minflag:JASSM Minflag [None]
159:logicalRH:logicalRH [Code]
160:Volumetric_Soil_Moisture:Volumetric Soil Moisture [m3]
161:Potential_Vorticity:Potential Vorticity [None]
162:Sea_level_temperature:Sea level temperature [tenthsDegCel]
163:Environmental_Severity_Index:Environmental Severity Index [None]
164:Base_State_Pressure:Base State Pressure [None]
165:Thunderstorm_Potential_Indicator:Thunderstorm Potential Indicator [None]
166:Severe_Turbulence_Flag:Severe Turbulence Flag [None]
167:Rain_Flag:Rain Flag [None]
168:Thunderstorm_Flag:Thunderstorm Flag [None]
169:Severe_Thunderstorm_Flag:Severe Thunderstorm Flag [None]
170:Snow_Flag:Snow Flag [None]
171:Ice_Mixed_Flag:Ice Mixed Flag [None]
172:Not_Used:Not Used [None]
173:Freezing_Rain_Flag:Freezing Rain Flag [None]
174:Water_equiv_Of_accum_snow_depth_in:Water equiv Of accum snow depth in [kg/m2]
175:Snow_age:Snow age [None]
176:Snow_depth_climo:Snow depth climo [None]
177:Visibility_2:Visibility 2 [None]
178:Weather:Weather [None]
179:Layer_Cloud_Amount:Layer Cloud Amount [None]
180:Layer_Cloud_Base:Layer Cloud Base [None]
181:Layer_Cloud_top:Layer Cloud top [None]
182:Layer_Cloud_type:Layer Cloud type [None]
183:SPC_Lightning:SPC Lightning [None]
184:BOLT:BOLT [None]
185:Solar_Radiative_Heating_Rate:Solar Radiative Heating Rate [None]
